86	Hard Disk Upgrade Mini How-To	Hard-Disk-Upgrade.sgml	MINI        	SGML        	DocBook     	3.1         	2.11        	2000-04-12	http://www.linuxdoc.org/HOWTO/mini/Hard-Disk-Upgrade/index.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
431	Home Electrical Device Control mini HOWTO		MINI        	SGML        	DocBook     	4.1         	0.004       	2001-07-02	http://www.linuxdoc.org/HOWTO/mini/Home-Electrical-Control/		N	\N	U	\N	2001-06-13		U	t	\N	GPL         	\N
88	How to change the title of an xterm		HOWTO       	SGML        	DocBook     	            	2.0         	1999-10-26	http://www.linuxdoc.org/HOWTO/mini/Xterm-Title.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
415	HOWTO Use a Compaq Remote Insight Lights Out Edition for a Headless, Remote Linux Installation	Compaq-Remote-Insight-Board-HOWTO.sgml	HOWTO       	SGML        	DocBook     	            	1.0         	2001-04-25	http://www.linuxdoc.org/HOWTO/Compaq-Remote-Insight-Board-HOWTO/index.html		N	M	U	\N	2001-04-25		U	t	\N	LDPL        	\N
92	HOWTO: Multi Disk System Tuning	Multi-Disk-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.31        	2000-07-23	http://www.linuxdoc.org/HOWTO/Multi-Disk-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
91	HOWTO: How to stay updated	Update.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.31        	2000-10-28	http://www.linuxdoc.org/HOWTO/mini/Update.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
206	Linux simple fax printer server mini-HOWTO (faxsrv-mini-HOWTO)		MINI        	SGML        	DocBook     	            	1.0         	1997-11-07	http://www.linuxdoc.org/HOWTO/mini/Fax-Server.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
208	Linux+Solaris HOWTO		HOWTO       	SGML        	DocBook     	            	1.11        	2000-04-16	http://www.linuxdoc.org/HOWTO/mini/Linux+Solaris.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
210	Linux System Administration Made Easy		GUIDE       	SGML        	DocBook     	            	1.06        	1999-10-31	http://www.linuxdoc.org/LDP/lame/LAME/linux-admin-made-easy/		N	?	U	\N	1970-01-01		U	t	\N	OPL         	\N
408	XFree86 3.1 and WD90C24 Notebook Video Chipset mini-HOWTO		MINI        	TEXT        	N/A         	            	0.96        	1995-08-09	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/X-Notebook		A	U	U	\N	1970-01-01		U	f	\N	OTHER       	\N
368	The teTeX HOWTO: The Linux-teTeX Local Guide	TeTeX-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	3.7         	1998-11-08	http://www.linuxdoc.org/HOWTO/TeTeX-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
344	The Linux Printing HOWTO	Printing-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.2         	2000-09-18	http://www.linuxdoc.org/HOWTO/Printing-HOWTO/index.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
327	The Linux+FreeBSD mini-HOWTO		MINI        	SGML        	DocBook     	            	1.11        	2000-03-29	http://www.linuxdoc.org/HOWTO/mini/Linux+FreeBSD.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
278	Saving Space mini-HOWTO		MINI        	SGML        	DocBook     	            	1.0.1       	1999-04-06	http://www.linuxdoc.org/HOWTO/mini/Saving-Space.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
291	Small Memory mini-HOWTO	Small-Memory.sgml	MINI        	SGML        	DocBook     	4.1         	0.1         	2000-12-11	http://www.linuxdoc.org/HOWTO/mini/Small-Memory/index.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
260	PortSlave How-To using the Linux Router	PortSlave.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.00        	2000-10-07	http://www.linuxdoc.org/HOWTO/mini/PortSlave/		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
316	The Linux Bootdisk HOWTO	Bootdisk-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	4.4         	2001-07-02	http://www.linuxdoc.org/HOWTO/Bootdisk-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
296	SoundBlaster AWE 32/64 HOWTO		HOWTO       	SGML        	DocBook     	            	1.2         	1998-01-10	http://www.linuxdoc.org/HOWTO/mini/Soundblaster-AWE.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
235	Multicast over TCP/IP HOWTO	Multicast-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.0         	1998-03-19	http://www.linuxdoc.org/HOWTO/Multicast-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
119	LDAP Implementation HOWTO	Ldap-Implementation-HOWTO.sgml	HOWTO       	SGML        	DocBook     	4.1         	0.5         	2001-03-29	http://www.linuxdoc.org/HOWTO/LDAP-Implementation-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
157	LinuxGL (GLX) Quakeworld Client compile mini-HOWTO	LinuxGL-QuakeWorld-mini-HOWTO.sgml	MINI        	SGML        	DocBook     	4.1         	1.2         	2000-01-03	http://www.linuxdoc.org/HOWTO/mini/LinuxGL-QuakeWorld-mini-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
352	The Linux Sound Playing HOWTO	Sound-Playing-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.6         	1998-07-31	http://www.linuxdoc.org/HOWTO/Sound-Playing-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
354	The Linux Tcl and Tk HOWTO	TclTk-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.2         	1998-11-06	http://www.linuxdoc.org/HOWTO/TclTk-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
355	The Linux Thai HOWTO	Thai-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.4         	1998-07-31	http://www.linuxdoc.org/HOWTO/Thai-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
359	The Linux UUCP HOWTO	UUCP-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.0         	1998-02-05	http://www.linuxdoc.org/HOWTO/UUCP-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
412	Zip Drive Mini-HOWTO		MINI        	SGML        	DocBook     	            	2.4         	1999-01-09	http://www.linuxdoc.org/HOWTO/mini/ZIP-Drive.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
406	X11-big-cursor MINIHOWTO		MINI        	SGML        	DocBook     	            	2           	1997-07-31	http://www.linuxdoc.org/HOWTO/mini/X-Big-Cursor.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
402	Windows 95 + Windows 3.x + Linux mini-HOWTO		MINI        	TEXT        	N/A         	            	none        	1996-07-31	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/Win95+Win+Linux		A	U	U	\N	1970-01-01		U	f	\N	NONE        	\N
395	VMailMgr HOWTO	VMailMgr-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.1         	2000-04-22	http://www.linuxdoc.org/HOWTO/VMailMgr-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GFDL        	\N
394	Visible bell mini-Howto		MINI        	SGML        	DocBook     	            	2.22        	1997-11-10	http://www.linuxdoc.org/HOWTO/mini/Visual-Bell.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
392	Virtual Services Howto	Virtual-Services-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.1         	1998-07-31	http://www.linuxdoc.org/HOWTO/Virtual-Services-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
389	Using the Xinerama Extensions to MultiHead XFree86 V. 4.0+	Xinerama-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.0         	2000-11-01	http://www.linuxdoc.org/HOWTO/Xinerama-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
369	The Unicode HOWTO	Unicode-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.18        	2000-07-31	http://www.linuxdoc.org/HOWTO/Unicode-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
372	The UPS Howto	UPS-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.42        	1997-11-17	http://www.linuxdoc.org/HOWTO/UPS-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
374	The Wine FAQ		FAQ         	TEXT        	N/A         	            	none        	2000-06-30	http://www.linuxdoc.org/FAQ/faqs/Wine-FAQ		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
375	The Winmodems-and-Linux HOWTO	Winmodems-and-Linux-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.2         	2001-04-28	http://www.linuxdoc.org/HOWTO/Winmodems-and-Linux-HOWTO.html		N	M	U	\N	1970-01-01		U	t	\N	GPL         	\N
376	The X Window User HOWTO	XWindow-User-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	2.0         	1999-08-31	http://www.linuxdoc.org/HOWTO/XWindow-User-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
387	User Authentication HOWTO	User-Authentication-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	            	2000-05-01	http://www.linuxdoc.org/HOWTO/User-Authentication-HOWTO/index.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
385	UMSDOS HOW-TO	UMSDOS-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.1         	1995-11-12	http://www.linuxdoc.org/HOWTO/UMSDOS-HOWTO.html		N	?	U	2001-07-20	1970-01-01		U	t	\N	NONE        	\N
383	TrueType Fonts with XFree86 4.0.x mini-HOWTO	TT-XFree86.sgml	MINI        	SGML        	LinuxDoc    	            	0.0.4       	2001-02-22	http://www.linuxdoc.org/HOWTO/mini/TT-XFree86.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
382	TrueType Fonts in Debian mini-HOWTO		MINI        	SGML        	DocBook     	            	0.3         	2000-01-09	http://www.linuxdoc.org/HOWTO/mini/TT-Debian.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	LDPL        	\N
380	Token-Ring mini-HOWTO		MINI        	SGML        	DocBook     	            	4.1         	1998-01-06	http://www.linuxdoc.org/HOWTO/mini/Token-Ring.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	OTHER       	\N
379	TkRat mini-HOWTO		MINI        	SGML        	DocBook     	            	1.2         	1999-09-14	http://www.linuxdoc.org/HOWTO/mini/TkRat.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	GPL         	\N
378	Tiny News mini-HOWTO		MINI        	TEXT        	N/A         	            	none        	1995-05-24	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/Tiny-News		A	U	U	\N	1970-01-01		U	f	\N	NONE        	\N
377	Thin Client: New User Guide	Thinclient-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	1999-10-31	http://www.linuxdoc.org/HOWTO/Thinclient-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
367	The Software-RAID HOWTO	Software-RAID-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	1999-12-31	http://www.linuxdoc.org/HOWTO/Software-RAID-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
366	The Sig11 FAQ		FAQ         	SGML        	HTML        	            	none        	1999-11-30	http://www.linuxdoc.org/FAQ/sig11/html/index.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
365	The RCS MINI-HOWTO		MINI        	SGML        	DocBook     	            	1.4         	1997-07-31	http://www.linuxdoc.org/HOWTO/mini/RCS.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	OTHER       	\N
364	The MGR Window System HOWTO	MGR-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	            	1996-05-29	http://www.linuxdoc.org/HOWTO/MGR-HOWTO.html		N	?	U	2001-07-20	1970-01-01		U	t	\N	GPL         	\N
363	The MacTerminal MINI-HOWTO		MINI        	SGML        	DocBook     	            	1.4         	1997-11-08	http://www.linuxdoc.org/HOWTO/mini/Mac-Terminal.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
362	The Loopback Root Filesystem HOWTO		HOWTO       	SGML        	DocBook     	            	1.1         	1999-09-23	http://www.linuxdoc.org/HOWTO/mini/Loopback-Root-FS.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
361	The Loadlin+Win95/98/ME mini-HOWTO	Loadlin+Win95-98-ME.sgml	MINI        	SGML        	LinuxDoc    	            	1.5.2       	2001-02-20	http://www.linuxdoc.org/HOWTO/mini/Loadlin+Win95-98-ME.html		N	?	U	\N	1970-01-01		U	t	\N	GFDL        	\N
417	The LISC Online Linux Support Mini HOW-TO		MINI        	TEXT        	N/A         	            	            	2001-05-01	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/Online-Support		A	U	U	2001-07-12	1970-01-01		U	f	\N	NONE        	\N
353	The Linux System Administrators Guide		GUIDE       	SGML        	DocBook     	            	0.6.2       	1999-09-30	http://www.linuxdoc.org/LDP/sag/		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
356	The Linux Tips HOWTO	Tips-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	3.6         	1998-05-31	http://www.linuxdoc.org/HOWTO/Tips-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
357	The Linux Ultra-DMA Mini-Howto		MINI        	SGML        	DocBook     	            	3.0         	1999-11-08	http://www.linuxdoc.org/HOWTO/mini/Ultra-DMA.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
345	The Linux Printing Usage HOWTO	Printing-Usage-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.2.2       	1998-02-05	http://www.linuxdoc.org/HOWTO/Printing-Usage-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
346	The Linux Programmers Guide		GUIDE       	LaTeX       	N/A         	            	0.4         	1996-02-29	http://www.linuxdoc.org/LDP/lpg/		A	U	U	2001-07-12	1970-01-01		U	f	\N	OTHER       	\N
347	The Linux Reading List HOWTO	Reading-List-HOWTO.sgml	HOWTO       	SGML        	DocBook     	4.1         	1.20        	2001-07-11	http://www.linuxdoc.org/HOWTO/Reading-List-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
348	The Linux SCSI HOWTO		HOWTO       	TEXT        	N/A         	            	2.30        	1996-08-29	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/SCSI-HOWTO		A	M	U	\N	1970-01-01		U	f	\N	GPL         	\N
349	The Linux SCSI programming HOWTO	SCSI-Programming-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.5         	1996-05-06	http://www.linuxdoc.org/HOWTO/SCSI-Programming-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
324	English-language GNU/Linux Distributions on CD-ROM	Distribution-HOWTO.sgml	HOWTO       	SGML        	DocBook     	            	6.9         	2000-07-10	http://linuxdoc.org/HOWTO/Distributions-HOWTO/		R	?	U	\N	1970-01-01		U	f	\N	OTHER       	\N
428	Sybase-PHP-Apache mini-HOWTO		MINI        	SGML        	DocBook     	            	1.3         	2001-07-11	http://www.linuxdoc.org/HOWTO/mini/Sybase-PHP-Apache/		N	\N	U	\N	2001-05-29		U	t	\N	GFDL        	\N
89	HOW-TO for inHouse IntraNet		MINI        	SGML        	HTML        	            	            	1997-07-31	http://www.linuxdoc.org/HOWTO/mini/Netscape+Proxy.html		N	?	U	2001-07-12	1970-01-01		U	t	\N	NONE        	\N
90	HOWTO-HOWTO	HOWTO-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.4         	2000-06-11	http://www.linuxdoc.org/HOWTO/HOWTO-HOWTO/		R	?	U	\N	1970-01-01		U	f	\N	OTHER       	\N
98	HP HOWTO	HP-HOWTO.sgml	HOWTO       	SGML        	DocBook     	4.1         	0.93        	2001-04-25	http://www.linuxdoc.org/HOWTO/HP-HOWTO/index.html		N	?	U	\N	1970-01-01		U	t	\N	GFDL        	\N
100	i810 with XFree86 4.x HOWTO	i810-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.1         	2001-05-09	http://www.linuxdoc.org/HOWTO/i810-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
102	Installation and Getting Started Guide		GUIDE       	LaTeX       	N/A         	            	3.2         	1998-02-28	http://www.linuxdoc.org/LDP/gs/gs.html		A	U	U	\N	1970-01-01		U	f	\N	GPL         	\N
103	Installing Boca Card Mini-HOWTO		MINI        	SGML        	DocBook     	            	1.1         	2001-01-16	http://www.linuxdoc.org/HOWTO/mini/Boca/index.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
104	Installing Linux on ZIP disk using ppa ZIP Drive Mini-Howto		MINI        	SGML        	DocBook     	            	0.7         	1998-01-25	http://www.linuxdoc.org/HOWTO/mini/Install-From-ZIP.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
106	IPMasquerading+Napster mini-HOWTO	IP-Masquerade-HOWTO.sgml	MINI        	SGML        	LinuxDoc    	            	1.6         	2000-04-10	http://www.linuxdoc.org/HOWTO/mini/IPMasquerading+Napster.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
108	ISP-Connectivity-mini-HOWTO		MINI        	SGML        	DocBook     	            	2.0         	1997-11-05	http://www.linuxdoc.org/HOWTO/mini/ISP-Connectivity.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	OTHER       	\N
109	ISP-Hookup-HOWTO	ISP-Hookup-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.26        	1998-03-04	http://www.linuxdoc.org/HOWTO/ISP-Hookup-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
110	Java CGI HOWTO	Java-CGI-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.5         	1998-11-30	http://www.linuxdoc.org/HOWTO/Java-CGI-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
111	Java Decompiler HOW-TO	Java-Decompiler-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	4.0         	2001-06-14	http://www.linuxdoc.org/HOWTO/Java-Decompiler-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
113	Jaz-drive HOWTO	Jaz-Drive-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.8         	2000-01-11	http://www.linuxdoc.org/HOWTO/Jaz-Drive-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
114	JE (Japanese Extensions) mini-HOWTO		MINI        	TEXT        	N/A         	            	none        	1995-04-19	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/JE		A	U	U	\N	1970-01-01		U	f	\N	OTHER       	\N
117	Kodak Digital Camera HOWTO	Kodak-Digitalcam-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	0.5.0       	2001-01-05	http://www.linuxdoc.org/HOWTO/Kodak-Digitalcam-HOWTO/index.html		N	?	U	\N	1970-01-01		U	t	\N	GFDL        	\N
225	Mail2News Mini-Howto	Mail2News.sgml	MINI        	SGML        	LinuxDoc    	            	1.2         	2000-10-31	http://www.linuxdoc.org/HOWTO/mini/Mail2News.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
226	Majordomo and MajorCool HOWTO	Majordomo-MajorCool-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	1.01        	2000-11-14	http://www.linuxdoc.org/HOWTO/Majordomo-MajorCool-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
227	Managing Multiple Operating Systems HOWTO	MultiOS-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.4         	2000-02-16	http://www.linuxdoc.org/HOWTO/MultiOS-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
229	MIDI Keyboard on Sound Blaster HOWTO		HOWTO       	TEXT        	N/A         	            	1.0         	1970-01-01	http://metalab.unc.edu/pub/Linux/docs/HOWTO/unmaintained/mini/MIDI+SB		A	U	U	\N	1970-01-01		U	f	\N	OTHER       	\N
230	mini-HOWTO install qmail with MH		HOWTO       	SGML        	DocBook     	            	1.4         	1998-03-04	http://www.linuxdoc.org/HOWTO/mini/Qmail+MH.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
232	MP3 Player Box HOWTO	MP3-Box-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.1         	2001-04-18	http://www.linuxdoc.org/HOWTO/MP3-Box-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
386	Upgrading Your linux Distribution mini-HOWTO		MINI        	SGML        	LinuxDoc    	            	1.11        	1996-06-05	http://www.linuxdoc.org/HOWTO/mini/Upgrade.html		A	?	U	2001-07-20	1970-01-01		U	f	\N	GPL         	\N
234	Multiboot with GRUB Mini-HOWTO	Multiboot-with-GRUB.sgml	MINI        	SGML        	LinuxDoc    	            	1.0         	2001-01-14	http://www.linuxdoc.org/HOWTO/mini/Multiboot-with-GRUB.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
236	Mutt-i, GnuPG and PGP Howto	Mutt-GnuPG-PGP-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.2         	2000-01-31	http://www.linuxdoc.org/HOWTO/Mutt-GnuPG-PGP-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
237	NCD X terminal mini HOWTO		MINI        	SGML        	DocBook     	            	1.09        	2000-03-26	http://www.linuxdoc.org/HOWTO/mini/NCD-X-Terminal.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
238	Netrom-Node mini-Howto		MINI        	SGML        	DocBook     	            	1.10        	1998-10-18	http://www.linuxdoc.org/HOWTO/mini/Netrom-Node.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
239	NetWare Loadable Module Programming HOWTO	NLM-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.2         	2000-07-31	http://www.linuxdoc.org/HOWTO/NLM-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	GPL         	\N
240	Network boot and exotic root HOWTO	Network-boot-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	0.2.1       	2001-05-19	http://www.linuxdoc.org/HOWTO/Network-boot-HOWTO/		N	?	U	\N	1970-01-01	Network-boot-HOWTO.sgml	U	t	\N	LDPL        	\N
241	News Leafsite mini-HOWTO		MINI        	SGML        	DocBook     	            	0.3         	1998-01-03	http://www.linuxdoc.org/HOWTO/mini/News-Leafsite.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
242	NFS-Root-Client Mini-HOWTO	NFS-Root-Client-mini-HOWTO.sgml	MINI        	SGML        	DocBook     	3.1         	4.1         	1999-01-31	http://www.linuxdoc.org/HOWTO/mini/NFS-Root-Client-mini-HOWTO/index.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
243	NFS-Root Mini-Howto		MINI        	SGML        	DocBook     	            	8           	1997-07-31	http://www.linuxdoc.org/HOWTO/mini/NFS-Root.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
245	NT OS Loader + Linux mini-HOWTO	Linux+NT-Loader.sgml	MINI        	SGML        	LinuxDoc    	            	1.11        	1997-09-01	http://www.linuxdoc.org/HOWTO/mini/Linux+NT-Loader.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
246	Nvidia OpenGL Configuration mini-HOWTO	Nvidia-OpenGL-Configuration.sgml	MINI        	SGML        	DocBook     	4.1         	1.9         	2001-03-19	http://www.linuxdoc.org/HOWTO/mini/Nvidia-OpenGL-Configuration/index.html		N	?	U	\N	1970-01-01		U	t	\N	GFDL        	\N
87	HELLENIC HOWTO	Hellenix-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.991127    	1999-12-26	http://www.linuxdoc.org/HOWTO/Hellenic-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
120	LDAP Linux HOWTO	LDAP-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.05        	2001-06-06	http://www.linuxdoc.org/HOWTO/LDAP-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
123	Leased line Mini HOWTO	Leased-Line.sgml	MINI        	SGML        	LinuxDoc    	            	2.0         	2000-04-19	http://www.linuxdoc.org/HOWTO/mini/Leased-Line.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
125	Lego Mindstorm with Linux Mini-HOWTO	Lego.sgml	MINI        	SGML        	DocBook     	3.0         	1.1         	2000-10-28	http://www.linuxdoc.org/HOWTO/mini/Lego/		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
128	Linmodem-HOWTO	Linmodem-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.43        	2001-02-23	http://www.linuxdoc.org/HOWTO/Linmodem-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
132	Linux ADSM Mini-Howto		MINI        	SGML        	DocBook     	            	            	1997-01-14	http://www.linuxdoc.org/HOWTO/mini/ADSM-Backup.html		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
133	Linux Advocacy mini-HOWTO	Advocacy.sgml	MINI        	SGML        	LinuxDoc    	            	0.5c        	2000-05-02	http://www.linuxdoc.org/HOWTO/mini/Advocacy.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
134	Linux and Psion HOWTO	Psion-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	0.0.6       	1999-10-31	http://www.linuxdoc.org/HOWTO/Psion-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	LDPL        	\N
135	Linux Apache SSL PHP/Fl frontpage mini-HOWTO		MINI        	SGML        	DocBook     	            	1.1         	1998-06-30	http://www.linuxdoc.org/HOWTO/mini/Apache+SSL+PHP+fp.html		N	?	U	\N	1970-01-01	/HOWTO/	U	t	\N	NONE        	\N
136	Linux Assembly HOWTO	Assembly-HOWTO.sgml	HOWTO       	SGML        	DocBook     	3.1         	0.6d18 Mar 2	2001-03-18	http://www.linuxdoc.org/HOWTO/Assembly-HOWTO/		N	?	U	\N	1970-01-01		U	t	\N	GFDL        	\N
137	Linux Astronomy HOWTO	Astronomy-HOWTO.sgml	HOWTO       	SGML        	LinuxDoc    	            	1.35        	2001-07-02	http://www.linuxdoc.org/HOWTO/Astronomy-HOWTO.html		N	?	U	\N	1970-01-01		U	t	\N	OTHER       	\N
139	Linux Backspace/Delete mini-HOWTO	BackspaceDelete.sgml	MINI        	SGML        	DocBook     	3.1         	1.5         	2001-05-03	http://www.linuxdoc.org/HOWTO/mini/BackspaceDelete/		N	?	U	\N	1970-01-01		U	t	\N	NONE        	\N
